,DATE,SEX,AGE,AREA,INCOME,SEOUL,GYEONGI,BUSAN,CHUNGNAM,CHUNGBUK,GYEONGNAM,GYEONGBUK,JEONNAM,JEONBUK,GANGWON,JEJU
6324,20230327,0,0,15,4,3,2,3,1,1,1,1,1,1,1,2
6325,20230327,1,3,11,2,2,2,3,3,2,2,2,2,2,2,3
6326,20230327,0,0,7,3,3,3,2,3,3,4,4,3,3,3,4
6327,20230327,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
6329,20230327,0,0,1,3,2,3,1,1,2,2,0,1,1,3,3
6330,20230327,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
6332,20230327,0,0,1,4,1,1,1,1,1,1,1,1,1,1,3
6333,20230327,0,0,7,1,3,2,2,1,3,2,4,1,3,3,2
6334,20230327,0,0,7,2,2,2,2,2,2,2,2,2,2,2,2
6336,20230327,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2
6337,20230327,0,0,2,4,3,0,3,0,0,0,0,0,0,0,3
6338,20230327,0,0,12,2,2,2,2,2,2,3,2,2,2,2,2
6339,20230327,1,0,8,4,3,1,4,2,1,0,3,2,3,3,4
6340,20230327,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2
6341,20230327,1,4,1,1,2,2,3,2,2,2,2,2,2,2,3
6342,20230327,0,3,1,3,4,4,0,3,4,0,0,2,3,4,0
6343,20230327,0,2,9,3,3,2,3,1,1,2,4,3,2,4,2
6344,20230327,1,3,5,3,3,1,4,1,2,2,1,1,1,4,1
6345,20230327,1,4,1,2,0,2,1,1,0,2,2,1,1,1,2
6346,20230327,0,3,1,2,2,2,2,2,2,2,2,2,2,3,3
6347,20230327,1,3,9,4,2,2,4,2,2,2,3,4,3,4,2
6349,20230327,1,2,8,2,2,3,1,2,3,2,1,2,2,3,1
6350,20230327,0,0,1,1,3,2,2,2,2,2,2,2,2,2,3
6351,20230327,1,1,13,2,2,2,3,3,2,2,0,3,2,3,2
6352,20230327,0,4,1,3,2,2,2,3,2,1,3,3,2,3,2
6353,20230327,1,0,8,2,2,2,2,2,2,2,2,2,2,2,4
6354,20230327,1,2,1,4,2,2,1,2,1,1,2,0,0,2,2
6355,20230327,0,4,5,4,2,2,2,1,1,2,3,0,0,2,2
6356,20230327,1,1,11,3,2,1,3,2,2,3,2,2,2,3,2
6357,20230327,0,1,3,2,1,2,2,3,2,2,2,2,2,3,2
6358,20230327,1,2,1,2,2,2,3,1,2,3,1,1,3,2,3
6359,20230327,1,2,5,4,2,2,4,1,3,4,4,1,3,2,2
6360,20230327,1,4,1,1,2,2,3,2,2,3,2,3,2,2,3
6361,20230327,1,1,5,2,3,2,3,2,2,2,2,2,2,3,3
6362,20230327,0,3,7,3,1,1,2,1,1,2,1,2,0,2,2
6363,20230327,0,3,10,3,1,1,1,1,1,1,1,1,1,1,1
6364,20230327,0,3,1,3,2,2,1,2,1,1,1,1,1,3,3
6365,20230327,0,3,14,3,2,3,3,3,2,2,2,2,2,3,1
6366,20230327,0,2,9,3,3,1,2,1,3,2,2,4,3,1,0
6367,20230327,1,3,1,3,0,1,4,3,3,2,2,3,3,4,4
6368,20230327,0,1,2,2,1,0,2,0,0,2,0,0,0,0,2
6369,20230327,0,2,8,2,2,2,3,3,3,2,4,1,2,3,4
6370,20230327,0,2,2,3,3,2,3,2,2,2,3,2,2,3,3
6371,20230327,1,4,10,2,2,3,0,2,2,0,1,2,0,1,3
6372,20230327,1,2,11,3,1,3,3,1,3,1,1,3,3,2,0
6373,20230327,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2
6374,20230327,0,3,1,3,2,2,4,3,3,3,2,3,2,4,4
6376,20230327,0,2,14,2,2,2,3,1,2,2,3,3,3,4,4
6377,20230327,0,2,9,2,2,2,2,2,2,2,2,2,2,2,3
6378,20230327,0,2,14,3,2,2,2,2,2,2,2,2,2,3,2
6379,20230327,1,2,10,4,0,2,3,0,0,0,0,0,0,4,4
6380,20230327,1,2,1,3,3,2,4,1,0,0,1,1,0,3,2
6381,20230327,1,3,1,3,2,2,3,2,2,2,2,3,3,3,4
6382,20230327,0,4,3,3,3,3,1,2,3,0,0,3,3,0,2
6383,20230327,0,4,1,2,2,2,2,2,2,2,2,2,2,3,3
6384,20230327,1,1,11,3,4,4,1,3,1,1,2,0,2,3,4
6386,20230327,0,4,1,4,0,0,2,0,0,0,0,2,0,2,0
6387,20230327,0,1,12,2,3,3,2,3,1,1,3,2,2,2,2
6388,20230327,1,3,10,4,2,2,4,2,3,3,3,3,3,3,4
6389,20230327,0,4,2,3,1,3,2,2,2,2,2,3,2,2,1
6390,20230327,0,3,1,3,1,2,1,0,0,0,1,2,1,1,2
6391,20230327,1,3,6,2,2,2,3,3,2,3,3,3,2,3,3
6392,20230327,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3
6393,20230327,1,0,15,3,3,2,3,2,2,1,2,0,2,0,3
6394,20230327,1,2,1,3,3,1,4,4,2,2,3,3,2,3,2
6395,20230327,0,3,10,1,2,1,3,1,1,4,2,3,4,3,0
6396,20230327,0,4,2,2,2,2,2,3,3,2,3,2,2,3,2
6397,20230327,1,3,10,3,2,2,2,2,1,2,2,4,2,1,2
6398,20230327,1,2,11,3,2,2,2,2,2,2,2,2,2,2,2
6399,20230327,1,2,8,4,2,2,2,1,2,2,3,2,3,3,2
6400,20230327,1,0,8,3,2,3,3,3,2,3,3,3,3,3,4
6401,20230327,0,4,4,1,2,2,2,2,2,2,1,2,2,2,3
6402,20230327,0,3,1,2,2,2,2,2,2,2,2,3,2,2,3
6403,20230327,1,2,1,2,1,1,1,1,0,1,0,0,0,2,4
6405,20230327,1,3,0,3,2,3,4,2,2,2,2,3,2,2,3
6406,20230327,1,1,11,2,2,2,2,2,2,2,2,3,2,2,1
6407,20230327,0,3,1,3,3,2,2,2,2,2,2,2,2,2,4
6408,20230327,1,4,1,1,2,2,4,2,2,4,2,2,2,4,4
6409,20230327,0,3,1,2,2,3,3,1,0,1,1,2,1,3,3
6410,20230327,0,2,12,2,0,1,2,2,1,1,0,2,3,3,1
6411,20230327,1,1,2,1,1,2,2,2,2,2,2,2,2,3,3
6412,20230327,0,1,3,1,1,2,2,2,2,2,1,2,2,3,3
6413,20230327,1,4,5,1,4,4,4,4,4,4,3,4,3,3,3
6414,20230327,1,4,14,2,3,2,4,2,3,3,3,4,3,4,4
6415,20230327,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2
6416,20230327,1,1,2,4,4,3,2,1,2,3,3,2,3,2,4
6417,20230327,0,4,4,4,2,2,2,1,2,2,1,3,2,3,2
6419,20230327,0,3,2,3,2,2,2,2,2,2,2,2,3,3,3
6420,20230327,1,4,1,4,2,2,3,2,2,3,3,3,3,2,2
6421,20230327,1,4,1,1,2,3,3,2,1,3,3,3,3,2,0
6422,20230327,0,4,11,2,2,3,2,3,2,2,2,1,2,2,2
6423,20230327,0,3,1,2,2,3,3,3,3,2,4,3,3,4,4
6424,20230327,1,2,3,2,4,2,2,2,2,2,4,2,2,2,4
6425,20230327,0,2,11,3,3,3,2,3,3,2,2,3,3,4,4
6426,20230327,0,3,1,4,2,2,4,2,3,3,2,3,2,4,4
6427,20230327,1,4,2,1,3,2,2,3,1,2,2,2,1,3,3
6428,20230327,0,3,1,3,1,2,3,2,2,2,2,3,2,3,3
6429,20230327,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4
6430,20230327,1,4,1,4,2,2,4,3,3,2,2,2,1,3,2
6431,20230327,1,2,8,2,2,4,0,3,2,2,2,2,2,4,3
6432,20230327,0,1,3,1,3,3,4,2,0,2,2,0,1,3,4
6434,20230327,1,0,5,2,3,3,3,3,3,2,2,2,2,2,3
6435,20230327,1,2,10,2,1,1,2,2,3,2,2,3,3,3,3
6436,20230327,0,3,10,1,2,2,2,2,2,2,2,2,2,2,2
6437,20230327,0,1,15,4,2,3,0,1,0,1,2,3,2,1,4
6438,20230327,0,4,14,3,2,2,3,3,3,2,2,2,2,2,3
6440,20230327,1,0,10,1,2,2,2,2,2,2,2,2,2,2,2
6441,20230327,0,1,6,3,2,2,2,2,2,2,2,2,2,2,2
6442,20230327,1,2,6,3,3,2,3,2,2,2,2,2,2,3,3
6443,20230327,0,4,1,2,3,2,3,1,1,1,0,2,2,0,3
6445,20230327,1,0,8,2,2,2,2,2,2,3,2,2,2,3,2
6446,20230327,0,0,1,4,2,2,4,2,2,3,2,3,1,3,4
6447,20230327,0,2,2,3,3,2,1,2,2,2,2,2,2,3,2
6448,20230327,1,1,3,2,0,2,2,2,2,2,2,0,0,4,3
6449,20230327,0,1,2,1,0,0,2,1,1,2,2,1,1,1,0
6450,20230327,1,3,1,2,2,3,2,2,3,2,2,3,3,3,2
6451,20230327,1,3,3,1,3,2,3,2,2,2,2,2,2,3,4
6452,20230327,1,2,0,2,3,3,2,3,3,2,2,3,3,2,3
6453,20230327,1,3,1,4,0,0,0,0,0,0,0,0,0,2,1
6454,20230327,0,4,0,2,4,2,4,1,3,3,3,2,2,3,4
6455,20230327,1,2,1,2,3,2,4,2,2,2,2,1,1,4,4
6456,20230327,1,3,7,2,4,3,4,0,0,3,3,0,0,2,3
6457,20230327,0,2,3,1,2,1,2,2,2,3,2,4,3,2,1
6458,20230327,0,4,11,4,3,4,3,2,2,2,2,3,1,2,2
6459,20230327,1,4,1,4,2,2,1,2,2,3,2,2,2,3,3
6460,20230327,1,3,10,2,1,2,2,2,1,2,1,1,2,3,1
6461,20230327,1,4,1,2,2,2,4,2,3,3,3,3,3,3,3
6462,20230327,0,2,15,3,2,2,1,2,2,2,2,2,2,4,3
6463,20230327,1,2,1,4,2,2,3,2,2,2,2,2,2,2,3
6464,20230327,1,0,8,2,2,3,4,0,3,2,3,1,0,3,4
6465,20230327,1,0,7,1,2,1,2,3,2,3,2,3,2,2,3
6466,20230327,1,1,15,2,1,2,3,2,1,3,0,2,3,4,4
6467,20230327,1,4,9,1,2,2,2,2,2,2,2,3,3,2,4
6469,20230327,0,3,3,4,2,2,3,2,2,2,2,3,3,2,2
6470,20230327,0,3,14,2,3,3,3,2,3,3,3,3,3,3,1
6471,20230327,1,3,7,3,3,2,2,3,2,2,2,3,3,4,3
6472,20230327,0,4,1,3,2,2,3,2,2,2,1,2,2,3,3
6473,20230327,1,0,3,4,3,3,3,2,2,2,2,2,2,2,4
6474,20230327,0,3,15,2,2,2,3,1,1,2,1,1,1,3,3
6475,20230327,1,4,9,4,4,2,1,1,1,2,2,1,1,3,4
6476,20230327,1,4,1,3,4,4,4,4,3,4,4,2,2,3,4
6477,20230327,1,3,12,3,2,0,0,2,3,0,0,4,4,3,1
6478,20230327,0,3,14,1,3,2,3,2,1,3,3,3,2,3,2
6479,20230327,1,3,3,3,1,1,1,1,1,2,1,1,1,1,1
6480,20230327,1,2,15,4,2,3,3,2,2,3,2,2,2,3,2
6481,20230327,1,2,5,2,2,2,2,2,2,2,2,2,2,3,3
6482,20230327,0,1,9,4,3,2,2,2,2,0,2,2,2,3,3
6483,20230327,1,4,10,1,0,2,2,2,3,2,1,2,3,2,2
6484,20230327,1,0,8,1,2,2,3,2,2,2,2,2,2,4,2
6485,20230327,0,2,15,4,1,3,3,2,2,1,1,3,1,3,3
6486,20230327,0,4,12,4,1,2,2,3,2,2,2,2,3,1,2
6487,20230327,1,2,1,3,2,2,2,1,2,3,1,2,2,2,3
6488,20230327,0,2,2,2,2,1,1,1,1,1,1,1,1,2,1
6489,20230327,1,2,1,3,2,3,4,1,0,3,2,4,3,3,2
6490,20230403,1,3,7,2,2,2,2,2,2,3,2,3,2,2,3
6491,20230403,1,3,8,4,1,1,3,2,1,2,1,4,3,3,4
6492,20230403,1,3,8,2,2,2,3,1,1,2,2,2,2,3,1
6493,20230403,1,3,8,4,3,1,4,1,1,2,0,0,1,3,4
6494,20230403,1,3,8,3,0,0,3,3,3,0,0,3,4,3,4
6495,20230403,1,3,6,3,2,2,2,2,2,2,2,2,2,3,3
6496,20230403,1,3,6,4,2,2,3,2,2,2,2,2,1,3,3
6497,20230403,1,2,8,4,2,2,2,1,1,1,1,1,1,2,0
6498,20230403,1,2,8,2,2,3,1,3,3,4,4,2,3,2,2
6499,20230403,1,2,1,4,4,2,2,1,1,1,1,1,1,2,3
6500,20230403,1,2,1,4,3,2,2,3,2,2,2,2,2,3,3
6501,20230403,1,2,1,4,0,1,4,3,3,4,2,4,4,3,2
6502,20230403,1,2,1,3,2,2,3,3,2,3,2,3,3,3,3
6503,20230403,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
6504,20230403,1,2,1,3,3,2,2,2,2,2,2,2,2,2,3
6505,20230403,1,2,1,4,2,2,4,3,3,3,3,3,3,2,4
6506,20230403,1,2,1,4,1,1,1,1,2,2,2,0,2,3,1
6507,20230403,1,1,7,3,3,2,3,2,2,2,2,2,2,2,3
6508,20230403,1,1,7,2,4,2,2,2,1,2,2,4,2,4,4
6509,20230403,1,1,15,3,2,3,2,1,2,2,2,2,1,3,3
6510,20230403,1,1,15,2,3,1,3,2,2,3,2,0,1,1,4
6511,20230403,1,1,15,1,3,3,3,3,2,2,2,2,2,3,3
6512,20230403,1,1,14,4,3,2,4,2,2,2,3,2,2,3,2
6513,20230403,1,1,14,4,3,2,2,2,2,2,2,2,2,2,2
6515,20230403,1,0,5,2,2,3,2,2,0,2,1,2,2,0,3
6516,20230403,1,0,3,2,2,2,2,3,2,2,3,2,2,3,1
6517,20230403,1,0,3,2,2,2,3,1,2,3,1,2,3,1,4
6518,20230403,0,4,8,3,2,2,3,4,3,3,3,4,3,4,4
6519,20230403,0,4,8,4,3,3,0,3,2,0,1,3,4,3,2
6520,20230403,0,4,8,2,2,3,2,3,3,2,1,3,2,3,4
6521,20230403,0,4,8,2,2,2,0,1,1,0,0,1,1,1,0
6522,20230403,0,4,8,4,2,1,3,2,1,3,2,1,1,4,2
6523,20230403,0,4,8,4,2,4,3,1,3,4,3,0,0,4,4
6524,20230403,0,3,1,3,2,3,4,2,2,2,2,2,2,3,1
6525,20230403,0,3,1,3,3,2,0,0,2,0,0,3,4,2,1
6526,20230403,0,3,1,4,1,1,2,2,2,2,2,3,2,2,2
6527,20230403,0,3,1,4,2,2,2,2,2,2,2,2,2,2,3
6528,20230403,0,3,1,3,2,2,2,2,2,2,2,3,2,3,3
6529,20230403,0,3,1,2,2,2,2,2,1,1,1,1,1,2,2
6530,20230403,0,3,1,3,1,2,2,3,3,2,2,3,3,1,0
6531,20230403,0,3,1,3,0,0,2,1,2,1,1,1,3,3,2
6532,20230403,0,3,1,1,0,0,3,1,1,1,1,3,3,1,2
6533,20230403,0,3,10,4,2,1,1,1,3,2,0,2,3,3,3
6534,20230403,0,3,10,3,2,3,3,2,2,2,2,2,2,4,3
6535,20230403,0,2,5,2,3,3,2,2,2,2,2,3,3,3,4
6536,20230403,0,2,4,4,4,2,1,1,1,2,1,3,1,1,2
6537,20230403,0,1,1,2,4,2,2,3,1,3,3,3,0,2,0
6538,20230403,0,1,1,2,2,3,2,2,2,2,2,3,2,2,2
6539,20230403,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2
6540,20230403,0,1,1,3,2,2,2,2,2,2,2,2,2,2,1
6541,20230403,0,1,1,4,2,0,1,2,1,1,2,4,2,3,3
6542,20230403,0,1,1,3,2,2,4,1,2,2,2,1,2,2,2
6543,20230403,0,1,1,4,2,0,3,2,2,2,2,2,2,3,4
6544,20230403,0,1,1,4,2,2,3,2,2,2,2,2,2,3,2
6545,20230403,0,1,14,3,2,3,3,2,2,3,3,2,2,2,4
6546,20230403,0,1,14,3,4,3,3,3,2,2,2,3,3,3,4
6547,20230403,0,1,14,2,2,2,2,1,1,2,2,2,2,2,4
6548,20230403,0,0,14,1,2,2,3,2,2,2,2,2,2,2,3
6549,20230403,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0
6550,20230403,1,1,8,3,2,3,3,3,3,3,3,3,3,3,3
6551,20230403,1,1,8,1,4,0,3,2,0,0,2,1,0,2,2
6552,20230403,1,1,8,4,4,4,3,3,3,3,3,3,3,3,4
6553,20230403,1,1,8,2,3,1,3,2,3,2,2,2,2,3,4
6554,20230403,1,1,8,3,2,2,3,3,3,2,1,1,2,3,2
6555,20230403,0,2,8,2,2,2,2,2,2,2,2,2,2,2,2
6556,20230403,0,3,8,4,2,2,2,2,2,2,2,2,2,3,2
6557,20230403,1,4,8,3,2,2,3,2,2,2,3,2,2,2,2
6558,20230403,0,2,8,1,2,2,2,2,2,2,2,2,2,2,2
6559,20230403,0,2,8,3,2,1,2,1,1,0,0,2,1,1,1
6560,20230403,0,3,8,3,3,2,4,2,3,2,2,0,0,4,1
6561,20230403,1,4,8,2,1,1,2,1,1,1,1,1,2,3,3
6562,20230403,0,0,1,2,2,2,2,2,2,2,3,2,2,2,3
6563,20230403,0,2,1,2,2,3,3,2,2,2,2,2,3,3,3
6564,20230403,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2
6565,20230403,1,4,8,3,2,3,3,2,2,2,2,2,3,3,4
6566,20230403,0,3,0,2,0,0,2,0,0,0,0,2,2,3,3
6567,20230403,0,4,10,3,1,2,2,2,1,1,1,1,1,1,2
6568,20230403,0,4,1,3,0,1,3,2,2,3,2,3,2,2,3
6569,20230403,0,4,7,3,2,3,4,2,2,2,1,1,1,3,1
6570,20230403,1,2,12,3,2,2,2,2,2,2,2,2,2,2,4
6573,20230403,1,1,1,4,2,1,3,2,1,1,3,1,1,3,4
6574,20230403,1,3,10,4,2,2,1,1,1,1,1,1,1,1,1
6575,20230403,0,2,1,2,2,3,2,2,2,2,2,2,2,2,2
6577,20230403,0,1,15,2,1,1,2,1,1,1,1,1,1,2,2
6578,20230403,1,4,14,1,2,2,3,2,2,3,2,3,2,3,3
6579,20230403,0,3,4,4,2,2,3,2,2,2,2,2,2,3,4
6580,20230403,0,1,6,2,2,1,0,2,2,0,0,0,0,1,0
6581,20230403,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1
6582,20230403,1,3,10,3,2,0,3,4,2,1,1,3,4,4,3
6583,20230403,0,3,2,4,3,2,2,2,2,2,2,2,3,3,3
6584,20230403,1,0,14,4,3,2,3,3,2,2,2,3,2,3,3
6585,20230403,0,4,1,2,2,2,3,2,2,2,2,0,0,1,3
6586,20230403,0,4,7,4,2,2,2,2,2,2,2,2,2,2,3
6587,20230403,0,0,8,4,2,1,1,2,2,1,1,3,3,2,2
6588,20230403,1,0,1,4,3,2,4,3,1,1,4,3,1,2,4
6589,20230403,0,1,7,4,3,1,0,1,0,0,1,1,1,1,3
6590,20230403,0,1,9,1,1,1,1,1,1,2,0,1,1,1,1
6591,20230403,0,0,12,4,3,2,2,2,2,2,2,2,3,2,2
6592,20230403,0,4,7,3,2,2,2,3,3,2,1,2,2,2,3
6593,20230403,1,2,12,2,2,1,2,2,2,3,2,3,2,2,1
6594,20230403,1,3,10,3,0,2,0,1,1,0,0,0,0,1,1
6595,20230403,0,0,1,4,4,2,2,2,2,2,2,2,2,2,4
6596,20230403,1,3,1,4,1,2,3,2,2,2,2,2,2,3,3
6598,20230403,0,1,12,4,2,2,2,3,2,2,2,2,1,2,2
6599,20230403,0,2,1,3,2,2,4,3,3,3,2,3,4,3,2
6600,20230403,0,1,8,1,2,2,3,2,2,2,2,2,2,3,3
6601,20230403,1,0,8,1,2,2,3,2,2,2,3,2,2,3,3
6602,20230403,0,1,7,4,3,3,2,2,2,3,2,1,1,4,3
6603,20230403,0,2,11,2,3,2,3,2,3,3,3,3,3,3,2
6604,20230403,1,3,14,4,1,2,1,2,2,1,2,3,3,3,3
6605,20230403,1,0,7,1,2,2,2,2,2,2,0,2,2,2,1
6606,20230403,0,3,5,4,0,0,3,2,3,2,0,1,1,3,1
6607,20230403,0,3,2,3,3,3,2,2,2,3,3,3,2,2,2
6608,20230403,1,0,11,2,2,2,2,2,2,2,2,2,2,0,2
6609,20230403,0,2,8,2,2,2,0,2,2,1,2,1,2,2,3
6610,20230403,0,4,4,3,2,2,2,2,3,2,3,2,3,3,3
6611,20230403,1,4,7,1,2,3,2,2,2,2,2,3,2,2,1
6612,20230403,0,3,2,1,3,3,2,3,2,2,1,3,3,2,3
6613,20230403,1,4,1,3,1,1,1,1,1,1,1,1,2,1,0
6614,20230403,0,4,1,4,2,2,2,2,2,2,2,2,2,2,2
6615,20230403,1,1,4,3,4,3,4,3,2,2,2,1,2,3,2
6616,20230403,1,3,1,3,2,3,3,2,1,2,2,1,2,2,3
6617,20230403,1,4,8,4,2,2,3,2,2,2,2,3,4,3,3
6618,20230403,1,3,15,3,3,2,3,2,2,2,2,2,2,2,3
6619,20230403,0,0,4,2,3,3,3,2,2,2,2,3,3,2,3
6621,20230403,0,4,11,2,2,1,2,2,2,2,2,2,2,2,3
6622,20230403,0,0,2,2,2,1,3,2,1,2,3,2,2,4,4
6623,20230403,0,0,7,2,2,2,2,2,2,2,1,1,1,1,2
6624,20230403,1,0,7,3,2,3,2,2,2,2,2,2,2,3,1
6626,20230403,0,1,8,1,2,2,4,2,2,2,2,2,2,4,4
6627,20230403,1,4,5,2,2,2,2,3,2,2,2,2,2,2,3
6628,20230403,0,1,10,2,2,3,3,1,2,2,0,2,1,3,3
6629,20230403,0,4,1,1,2,2,3,2,3,3,2,2,2,3,3
6630,20230403,0,0,2,3,1,1,2,2,2,3,2,2,2,2,3
6631,20230403,0,0,8,4,3,3,2,2,2,2,3,2,2,2,3
6632,20230403,0,3,8,4,2,2,3,2,2,2,1,3,2,2,3
6633,20230403,0,0,8,4,2,2,3,2,2,3,2,2,2,2,3
6634,20230403,1,2,9,1,3,0,2,1,0,2,2,0,0,2,1
6635,20230403,0,4,1,2,2,2,2,3,2,2,2,3,2,2,2
6636,20230403,1,2,2,4,3,1,3,0,0,0,3,0,0,3,1
6637,20230403,1,0,1,2,2,2,3,3,2,2,2,2,2,2,4
6638,20230403,1,2,15,3,3,2,3,2,2,3,2,2,2,3,2
6639,20230403,1,4,2,4,3,2,3,2,2,2,2,3,2,3,2
6640,20230403,1,4,1,1,2,3,3,2,2,3,2,2,3,2,2
6641,20230403,0,0,1,4,2,2,1,1,2,2,2,2,2,3,3
6642,20230403,1,1,1,2,3,3,3,2,2,2,3,3,2,3,4
6643,20230403,0,3,2,2,2,1,2,1,2,3,2,1,1,1,1
6645,20230403,0,4,7,2,3,4,0,3,3,1,3,3,3,3,4
6646,20230403,1,1,0,1,2,2,2,2,2,2,2,3,2,3,3
6647,20230403,0,4,12,4,0,0,0,0,0,0,0,0,0,0,4
6648,20230403,0,2,1,2,2,1,3,1,2,1,0,1,1,2,1
6650,20230403,1,4,3,2,2,3,3,2,3,2,1,1,2,4,2
6651,20230403,1,3,3,3,2,2,3,2,1,3,2,1,1,3,4
6652,20230403,1,3,1,3,0,1,1,1,2,1,1,1,2,2,3
6653,20230403,1,4,14,4,2,2,3,2,2,2,2,2,2,3,3
6654,20230403,0,2,1,1,2,2,3,3,2,3,3,3,2,3,2
6655,20230403,1,2,7,2,2,2,0,0,0,3,4,0,0,3,0
6656,20230403,0,2,8,2,2,2,3,2,2,3,2,2,2,3,0
6657,20230403,0,3,6,2,2,2,2,2,2,3,2,3,2,2,2
6658,20230403,1,4,10,3,2,1,3,1,3,1,1,2,1,3,3
6659,20230403,0,2,7,3,4,0,2,2,1,3,0,3,1,2,4
6660,20230403,0,3,8,2,2,1,2,1,2,1,1,2,1,2,2
6661,20230403,0,3,4,3,2,3,2,1,1,2,1,2,1,2,2
6662,20230403,1,4,7,4,3,2,4,2,2,3,2,3,2,1,2
6663,20230403,1,3,5,2,2,2,3,2,3,2,2,1,1,3,2
6664,20230403,0,2,1,2,3,2,3,1,2,2,2,1,2,3,2
6665,20230403,1,1,11,2,4,2,3,2,2,2,2,2,2,2,3
6666,20230403,1,1,0,3,3,1,3,2,2,2,2,2,1,2,4
6669,20230403,0,0,8,1,3,2,0,2,2,1,2,1,2,2,3
6670,20230403,1,3,10,3,1,1,2,2,2,2,3,4,1,1,2
6671,20230403,0,4,12,2,2,2,3,2,2,2,2,2,3,3,3
6672,20230403,1,1,2,4,2,0,0,2,0,0,2,1,2,2,3
6673,20230403,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6674,20230403,1,2,9,1,3,3,2,2,3,3,2,4,2,3,3
6675,20230403,0,4,1,1,2,2,2,2,2,2,2,2,2,3,1
6676,20230403,0,0,8,4,4,1,1,2,2,2,1,0,1,3,1
6678,20230403,0,0,1,2,4,2,2,2,1,3,2,3,2,0,4
6679,20230403,0,3,3,4,3,2,3,2,2,2,2,1,2,2,3
6680,20230403,0,3,8,4,2,2,3,1,0,1,0,1,1,3,3
6681,20230403,0,3,8,3,2,2,2,2,2,2,2,2,2,2,0
6682,20230403,1,4,1,1,2,2,3,2,2,2,2,2,4,2,2
6683,20230403,1,3,2,1,2,2,2,0,0,0,0,0,0,0,0
6684,20230403,1,1,1,4,3,2,4,2,2,3,1,2,2,2,2
6685,20230403,0,1,13,1,4,4,2,1,2,0,0,1,1,2,2
6686,20230403,0,1,8,4,2,2,2,2,2,2,2,2,2,3,3
6687,20230403,1,1,1,1,2,1,3,1,1,1,2,2,3,3,2
6688,20230403,0,1,7,2,4,4,2,3,1,3,1,4,3,4,4
6689,20230403,1,0,6,4,3,2,3,2,2,2,2,2,2,2,3
6690,20230403,1,3,11,3,2,2,3,2,2,2,2,2,2,2,3
6691,20230403,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0
6692,20230403,0,0,0,3,2,2,1,2,3,1,2,2,2,2,1
6693,20230403,1,4,12,3,2,2,3,2,3,2,2,2,2,3,3
6694,20230403,1,4,6,3,0,0,0,2,2,0,0,0,0,0,2
6695,20230403,1,4,1,4,2,2,3,3,2,2,2,2,3,3,3
6696,20230403,0,2,7,2,3,2,2,2,2,2,2,2,2,3,2
6697,20230403,1,3,13,3,3,2,2,2,2,3,2,2,2,2,3
6698,20230403,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3
6699,20230403,0,2,8,3,2,2,2,2,2,2,2,3,2,3,3
6700,20230403,0,2,1,3,0,3,2,2,2,2,2,4,4,4,4
6701,20230403,0,3,4,3,2,2,1,2,1,1,1,2,1,1,1
6703,20230403,0,4,3,3,2,2,3,2,2,2,2,3,3,3,3
6704,20230403,0,1,7,4,0,0,4,0,0,0,0,0,0,0,0
6705,20230403,0,0,8,4,2,1,2,4,2,3,3,2,1,3,3
6706,20230403,0,3,2,2,3,3,2,2,2,3,3,2,2,4,3
6707,20230403,0,0,7,3,2,2,3,2,3,3,2,1,0,3,4
6708,20230403,1,1,1,4,2,0,2,2,2,2,0,2,2,2,2
6709,20230403,0,2,3,2,3,3,3,3,2,2,3,2,2,2,3
6710,20230403,1,2,3,4,2,2,3,2,2,3,2,4,3,2,2
6713,20230403,1,0,7,3,2,2,2,2,2,2,2,2,2,2,2
6714,20230403,1,4,11,1,2,3,3,2,2,3,2,3,2,2,3
6715,20230403,0,3,5,2,1,1,1,1,1,1,1,1,1,1,1
6716,20230403,1,4,0,4,1,1,2,1,1,2,1,2,2,2,3
6717,20230403,1,3,1,1,1,1,3,2,2,2,2,2,2,1,3
6718,20230403,1,3,1,4,2,2,2,2,3,2,2,2,2,2,2
6719,20230403,0,3,12,2,2,3,3,3,2,1,1,2,2,4,3
6720,20230403,0,4,1,2,2,2,2,1,1,0,1,0,1,4,2
6722,20230403,0,1,2,2,3,2,2,2,2,2,2,2,2,2,4
6723,20230403,0,2,1,4,2,3,3,1,1,2,2,0,1,2,4
6724,20230403,0,1,4,1,1,1,2,1,1,1,1,2,2,0,3
6725,20230403,1,1,1,3,1,3,3,1,2,1,2,1,1,3,3
6726,20230403,1,2,2,2,2,3,3,2,2,2,0,2,2,2,4
